item_id,title,brand,price_jpy,orig_jpy,discount_pct,seller,premium_seller,badges,url
130758246,Mind Bridge COUTURE Brown Leather Trucker M1JP2175,Mind Bridge,26490,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130758246/
130758236,Mind Bridge COUTURE Leather Half Blouson MZJP6173,Mind Bridge,20200,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130758236/
126338794,MINDBRIDGE ■ Fox Fur Detachable Hood Long Duck Down Jacket,Mind Bridge,31500,,,Harubi,False,関税負担なし,https://www.buyma.com/item/126338794/
121432859,【MINDBRIDGE】レザー ホボ クロスバッグ,Mind Bridge,10000,,,Tebah,False,関税負担なし,https://www.buyma.com/item/121432859/
134040167,100%牛革 ブラック&ブラウンの両面ベルト,Mind Bridge,6063,,,glo'co,False,関税負担なし,https://www.buyma.com/item/134040167/
133669435,Mind Bridge | Waffle Henley Neck Daily Short Sleeve T-shirt,Mind Bridge,4939,,,Nunssop39.,False,関税負担なし,https://www.buyma.com/item/133669435/
132902998,Mind Bridge | Washable cable collar short-sleeved knitwear 2,Mind Bridge,7000,,,Nunssop39.,False,関税負担なし,https://www.buyma.com/item/132902998/
130764877,Mind Bridge Linen-like Semi-Oversized Shirt 3 Colors M1WS312,Mind Bridge,7180,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764877/
130764870,Mind Bridge COUTURE Linen blend seersucker glen check shirt-,Mind Bridge,12270,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764870/
130764861,Mind Bridge Denim Oversized Daily Shirt 3 Colors M1WS0151,Mind Bridge,7890,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764861/
130764844,Mind Bridge All Day Denim Oversized Shirt 3 Colors MZWS0151,Mind Bridge,7180,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764844/
130764840,Mind Bridge Air Cool Mesh Pullover Semi-Overfit Short Sleeve,Mind Bridge,7630,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764840/
130764831,Mind Bridge COUTURE Crinkle Stripe Oversized Shirt 2 colors,Mind Bridge,8950,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764831/
130764807,Mind Bridge Crochet check oversized shirt MZWS5101,Mind Bridge,7180,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764807/
130764795,Mind Bridge Cool Cotton Oversized Short Sleeve Shirt M1WS313,Mind Bridge,10000,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764795/
130764767,Mind Bridge COUTURE Striped Oversized Daily Shirt 2 Colors M,Mind Bridge,7310,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764767/
130764759,Mind Bridge Checked oversized dark gray shirt MZWS5150,Mind Bridge,5950,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764759/
130764741,Mind Bridge Washed denim shirt jacket MZWS2152,Mind Bridge,7180,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764741/
130764725,Mind Bridge All Day Oxford Semi-Overfit Shirt 4 Colors MZWS6,Mind Bridge,5340,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764725/
130764710,Mind Bridge ON Stripe Cream Oversized Long Sleeve Shirt M1WS,Mind Bridge,6620,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764710/
130764701,Mind Bridge All Day Supima Oversized Shirt 3 Colors MZWS0101,Mind Bridge,6060,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764701/
130764690,Mind Bridge Washed Light Indigo Denim Outerwear Shirt M1WS21,Mind Bridge,11190,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764690/
130764680,Mind Bridge COUTURE Ombre Check Oversized Shirt 2 colors MZW,Mind Bridge,3820,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130764680/
